Census Tract,Geographic Area Name,Population,Deaths,Mortality Rate (Deaths/100000)
"48439111529","Census Tract 1115.29, Tarrant County, Texas",4000,65,1625
"48439111530","Census Tract 1115.30, Tarrant County, Texas",6188,63,1018.0995475113123
"48439111532","Census Tract 1115.32, Tarrant County, Texas",7258,66,909.34141636814547
"48439111534","Census Tract 1115.34, Tarrant County, Texas",6441,53,822.85359416239714
"48439111536","Census Tract 1115.36, Tarrant County, Texas",3392,10,294.81132075471703
"48439111551","Census Tract 1115.51, Tarrant County, Texas",7440,54,725.80645161290329
"48439113007","Census Tract 1130.07, Tarrant County, Texas",3243,11,339.19210607462225
"48439113118","Census Tract 1131.18, Tarrant County, Texas",3006,11,365.93479707252163
"48439113206","Census Tract 1132.06, Tarrant County, Texas",5609,65,1158.8518452487074
"48439113210","Census Tract 1132.10, Tarrant County, Texas",7622,65,852.79454211493055
"48439113212","Census Tract 1132.12, Tarrant County, Texas",4343,64,1473.6357356665899
"48439113213","Census Tract 1132.13, Tarrant County, Texas",3786,66,1743.2646592709984
"48439113214","Census Tract 1132.14, Tarrant County, Texas",5756,57,990.27102154273791
"48439113216","Census Tract 1132.16, Tarrant County, Texas",6000,63,1050
"48439113221","Census Tract 1132.21, Tarrant County, Texas",6021,63,1046.3378176382662
"48439113301","Census Tract 1133.01, Tarrant County, Texas",4317,63,1459.3467685892981
"48439113302","Census Tract 1133.02, Tarrant County, Texas",4297,60,1396.3230160577148
"48439113404","Census Tract 1134.04, Tarrant County, Texas",6182,69,1116.1436428340342
"48439113408","Census Tract 1134.08, Tarrant County, Texas",5862,67,1142.9546229955647
"48439113512","Census Tract 1135.12, Tarrant County, Texas",6249,80,1280.2048327732437
"48439113611","Census Tract 1136.11, Tarrant County, Texas",4600,57,1239.1304347826085
"48439113613","Census Tract 1136.13, Tarrant County, Texas",4246,64,1507.3009891662741
"48439113618","Census Tract 1136.18, Tarrant County, Texas",6244,52,832.79948750800759
"48439113629","Census Tract 1136.29, Tarrant County, Texas",4284,82,1914.0989729225025
"48439113632","Census Tract 1136.32, Tarrant County, Texas",5037,55,1091.9197935278937
"48439113636","Census Tract 1136.36, Tarrant County, Texas",2505,11,439.12175648702595
"48439113639","Census Tract 1136.39, Tarrant County, Texas",7247,61,841.72761142541731
"48439113712","Census Tract 1137.12, Tarrant County, Texas",5003,63,1259.2444533280031
"48439113810","Census Tract 1138.10, Tarrant County, Texas",4808,58,1206.3227953410981
"48439113816","Census Tract 1138.16, Tarrant County, Texas",5515,53,961.01541251133267
"48439113912","Census Tract 1139.12, Tarrant County, Texas",6662,97,1456.0192134494146
"48439114006","Census Tract 1140.06, Tarrant County, Texas",6775,78,1151.291512915129
"48439114014","Census Tract 1140.14, Tarrant County, Texas",6576,53,805.96107055961079
"48439114108","Census Tract 1141.08, Tarrant County, Texas",5028,50,994.431185361973
"48439114203","Census Tract 1142.03, Tarrant County, Texas",6674,78,1168.7144141444412
"48439114204","Census Tract 1142.04, Tarrant County, Texas",7228,103,1425.0138350857776
"48439114205","Census Tract 1142.05, Tarrant County, Texas",3634,57,1568.5195376995046
"48439114206","Census Tract 1142.06, Tarrant County, Texas",4362,54,1237.9642365887207
"48439114207","Census Tract 1142.07, Tarrant County, Texas",7302,59,807.99780881950153
"48439121608","Census Tract 1216.08, Tarrant County, Texas",5120,84,1640.625
"48439121609","Census Tract 1216.09, Tarrant County, Texas",6092,74,1214.7078135259355
"48439121615","Census Tract 1216.15, Tarrant County, Texas",3859,62,1606.6338429644986
"48439121907","Census Tract 1219.07, Tarrant County, Texas",4071,10,245.63989191844757
"48439122100","Census Tract 1221, Tarrant County, Texas",7072,63,890.83710407239812
"48439123001","Census Tract 1230.01, Tarrant County, Texas",3415,62,1815.5197657393849
"48439123301","Census Tract 1233.01, Tarrant County, Texas",2511,58,2309.836718438869
"48439123700","Census Tract 1237, Tarrant County, Texas",3623,58,1600.8832459287883
"48441010100","Census Tract 101, Taylor County, Texas",6461,54,835.78393437548357
"48441010600","Census Tract 106, Taylor County, Texas",3990,63,1578.9473684210527
"48441010700","Census Tract 107, Taylor County, Texas",3564,53,1487.0931537598203
"48441010900","Census Tract 109, Taylor County, Texas",6057,99,1634.4725111441307
"48441011300","Census Tract 113, Taylor County, Texas",4093,64,1563.6452479843636
"48441011400","Census Tract 114, Taylor County, Texas",4665,62,1329.0460878885315
"48441012100","Census Tract 121, Taylor County, Texas",341,11,3225.8064516129029
"48441012500","Census Tract 125, Taylor County, Texas",3401,58,1705.3807703616583
"48441013100","Census Tract 131, Taylor County, Texas",6031,60,994.85989056541212
"48441013402","Census Tract 134.02, Taylor County, Texas",9849,110,1116.8646563102852
"48441013404","Census Tract 134.04, Taylor County, Texas",11223,70,623.71914817784909
"48441013502","Census Tract 135.02, Taylor County, Texas",7032,62,881.683731513083
"48445950400","Census Tract 9504, Terry County, Texas",7351,118,1605.2237790776765
"48449950301","Census Tract 9503.01, Titus County, Texas",3938,58,1472.8288471305232
"48449950400","Census Tract 9504, Titus County, Texas",5463,50,915.24803221673073
"48449950600","Census Tract 9506, Titus County, Texas",4070,54,1326.7813267813267
"48449950800","Census Tract 9508, Titus County, Texas",4889,55,1124.9744323992638
"48439980000","Census Tract 9800, Tarrant County, Texas",14,0,0
"48451000200","Census Tract 2, Tom Green County, Texas",4506,62,1375.9431868619617
"48451000300","Census Tract 3, Tom Green County, Texas",6514,69,1059.2569849554804
"48451000400","Census Tract 4, Tom Green County, Texas",5738,88,1533.6354130359009
"48451000900","Census Tract 9, Tom Green County, Texas",2498,87,3482.7862289831869
"48451001200","Census Tract 12, Tom Green County, Texas",7557,103,1362.9747254201402
"48451001301","Census Tract 13.01, Tom Green County, Texas",6451,50,775.07363199503959
"48451001707","Census Tract 17.07, Tom Green County, Texas",7210,95,1317.6144244105408
"48451001708","Census Tract 17.08, Tom Green County, Texas",7023,63,897.052541648868
"48451001709","Census Tract 17.09, Tom Green County, Texas",5224,74,1416.5390505359878
"48451001710","Census Tract 17.10, Tom Green County, Texas",4561,103,2258.2766937075203
"48441013000","Census Tract 130, Taylor County, Texas",603,0,0
"48453000305","Census Tract 3.05, Travis County, Texas",3773,11,291.54518950437318
"48453000500","Census Tract 5, Travis County, Texas",4490,11,244.98886414253897
"48441980000","Census Tract 9800, Taylor County, Texas",0,0,NaN
"48453000700","Census Tract 7, Travis County, Texas",1411,10,708.71722182849044
"48453000803","Census Tract 8.03, Travis County, Texas",3158,10,316.65611146295123
"48453000804","Census Tract 8.04, Travis County, Texas",2419,10,413.39396444811905
"48453001102","Census Tract 11.02, Travis County, Texas",4013,11,274.109145277847
"48453001308","Census Tract 13.08, Travis County, Texas",2927,10,341.64673727365908
"48451001500","Census Tract 15, Tom Green County, Texas",1776,0,0
"48453001913","Census Tract 19.13, Travis County, Texas",5009,11,219.60471151926532
"48451980000","Census Tract 9800, Tom Green County, Texas",9,0,0
"48453001921","Census Tract 19.21, Travis County, Texas",3696,65,1758.6580086580088
"48453002109","Census Tract 21.09, Travis County, Texas",3834,54,1408.4507042253522
"48453000601","Census Tract 6.01, Travis County, Texas",8580,0,0
"48453000605","Census Tract 6.05, Travis County, Texas",4645,0,0
"48453000608","Census Tract 6.08, Travis County, Texas",5286,0,0
"48453002216","Census Tract 22.16, Travis County, Texas",10133,50,493.43728412118816
"48453002323","Census Tract 23.23, Travis County, Texas",4470,11,246.08501118568233
"48453002407","Census Tract 24.07, Travis County, Texas",9856,87,882.711038961039
"48453002422","Census Tract 24.22, Travis County, Texas",6118,57,931.67701863354034
"48453002500","Census Tract 25, Travis County, Texas",5540,62,1119.1335740072202
"48453030900","Census Tract 309, Travis County, Texas",7195,66,917.30368311327311
"48453031200","Census Tract 312, Travis County, Texas",6661,61,915.77841164990241
"48453032500","Census Tract 325, Travis County, Texas",4759,64,1344.8203404076487
"48453033400","Census Tract 334, Travis County, Texas",2720,11,404.41176470588238
"48453033600","Census Tract 336, Travis County, Texas",4819,67,1390.3299439717784
"48453035600","Census Tract 356, Travis County, Texas",2033,10,491.8839153959666
"48453036900","Census Tract 369, Travis County, Texas",4442,55,1238.1809995497524
"48453041600","Census Tract 416, Travis County, Texas",7549,98,1298.1851900914028
"48453042300","Census Tract 423, Travis County, Texas",3364,11,326.99167657550532
"48453042400","Census Tract 424, Travis County, Texas",11722,52,443.61030540863339
"48453042800","Census Tract 428, Travis County, Texas",6343,59,930.15923064795834
"48453045400","Census Tract 454, Travis County, Texas",6785,11,162.12232866617538
"48455950200","Census Tract 9502, Trinity County, Texas",3627,70,1929.969671905156
"48455950300","Census Tract 9503, Trinity County, Texas",1695,55,3244.8377581120944
"48455950400","Census Tract 9504, Trinity County, Texas",3935,62,1575.6035578144854
"48457950202","Census Tract 9502.02, Tyler County, Texas",3757,76,2022.890604205483
"48457950400","Census Tract 9504, Tyler County, Texas",4672,71,1519.6917808219177
"48459950101","Census Tract 9501.01, Upshur County, Texas",4219,66,1564.3517421189856
"48459950102","Census Tract 9501.02, Upshur County, Texas",4643,50,1076.8899418479432
"48459950200","Census Tract 9502, Upshur County, Texas",3750,52,1386.6666666666665
"48459950301","Census Tract 9503.01, Upshur County, Texas",4620,63,1363.6363636363635
"48459950302","Census Tract 9503.02, Upshur County, Texas",4310,58,1345.707656612529
"48459950400","Census Tract 9504, Upshur County, Texas",4382,83,1894.1122774988589
"48459950600","Census Tract 9506, Upshur County, Texas",4151,50,1204.5290291496026
"48459950700","Census Tract 9507, Upshur County, Texas",5198,62,1192.76644863409
"48463950300","Census Tract 9503, Uvalde County, Texas",6283,81,1289.1930606398219
"48463950500","Census Tract 9505, Uvalde County, Texas",5197,82,1577.8333654031171
"48465950302","Census Tract 9503.02, Val Verde County, Texas",3718,64,1721.3555675094135
"48465950400","Census Tract 9504, Val Verde County, Texas",3351,57,1700.9847806624887
"48465950501","Census Tract 9505.01, Val Verde County, Texas",2392,10,418.0602006688963
"48465950601","Census Tract 9506.01, Val Verde County, Texas",3648,54,1480.2631578947367
"48465950602","Census Tract 9506.02, Val Verde County, Texas",3596,61,1696.329254727475
"48465950702","Census Tract 9507.02, Val Verde County, Texas",3624,73,2014.3487858719645
"48467950100","Census Tract 9501, Van Zandt County, Texas",5193,79,1521.2786443289044
"48467950200","Census Tract 9502, Van Zandt County, Texas",3444,61,1771.1962833914054
"48467950300","Census Tract 9503, Van Zandt County, Texas",5112,58,1134.5852895148671
"48467950400","Census Tract 9504, Van Zandt County, Texas",5980,77,1287.6254180602007
"48467950500","Census Tract 9505, Van Zandt County, Texas",4945,57,1152.6794742163802
"48467950700","Census Tract 9507, Van Zandt County, Texas",4749,75,1579.2798483891345
"48467950801","Census Tract 9508.01, Van Zandt County, Texas",4639,69,1487.3895236042249
"48467950901","Census Tract 9509.01, Van Zandt County, Texas",5065,76,1500.4935834155972
"48467951002","Census Tract 9510.02, Van Zandt County, Texas",4511,59,1307.9139880292619
"48469000202","Census Tract 2.02, Victoria County, Texas",5797,50,862.51509401414523
"48453980000","Census Tract 9800, Travis County, Texas",3,0,0
"48469000700","Census Tract 7, Victoria County, Texas",3449,60,1739.6346767178893
"48469001402","Census Tract 14.02, Victoria County, Texas",4377,60,1370.8019191226867
"48469001504","Census Tract 15.04, Victoria County, Texas",8664,110,1269.6214219759927
"48469001601","Census Tract 16.01, Victoria County, Texas",6410,68,1060.8424336973478
"48469001604","Census Tract 16.04, Victoria County, Texas",6496,58,892.85714285714278
"48471790101","Census Tract 7901.01, Walker County, Texas",7170,95,1324.9651324965132
"48471790102","Census Tract 7901.02, Walker County, Texas",4039,58,1435.9990096558554
"48471790103","Census Tract 7901.03, Walker County, Texas",5642,59,1045.7284650833037
"48471790200","Census Tract 7902, Walker County, Texas",7162,78,1089.0812622172577
"48471790302","Census Tract 7903.02, Walker County, Texas",7092,88,1240.8347433728143
"48473680202","Census Tract 6802.02, Waller County, Texas",5690,60,1054.481546572935
"48473680501","Census Tract 6805.01, Waller County, Texas",4879,59,1209.2641934822709
"48473680502","Census Tract 6805.02, Waller County, Texas",4337,60,1383.4447774959649
"48473680602","Census Tract 6806.02, Waller County, Texas",6975,59,845.87813620071688
"48475950100","Census Tract 9501, Ward County, Texas",4201,52,1237.8005236848369
"48465980000","Census Tract 9800, Val Verde County, Texas",0,0,NaN
"48477170201","Census Tract 1702.01, Washington County, Texas",3612,65,1799.5570321151715
"48477170300","Census Tract 1703, Washington County, Texas",6428,98,1524.5799626633479
"48477170400","Census Tract 1704, Washington County, Texas",6990,70,1001.4306151645208
"48477170501","Census Tract 1705.01, Washington County, Texas",3290,50,1519.7568389057751
"48477170601","Census Tract 1706.01, Washington County, Texas",3175,55,1732.2834645669291
"48479000101","Census Tract 1.01, Webb County, Texas",4072,60,1473.4774066797643
"48479000106","Census Tract 1.06, Webb County, Texas",3471,52,1498.1273408239701
"48479000901","Census Tract 9.01, Webb County, Texas",4468,76,1700.9847806624887
"48479001104","Census Tract 11.04, Webb County, Texas",3052,52,1703.8007863695939
"48479001401","Census Tract 14.01, Webb County, Texas",3309,59,1783.0160169235419
"48479001602","Census Tract 16.02, Webb County, Texas",7810,60,768.24583866837384
"48479001709","Census Tract 17.09, Webb County, Texas",6227,53,851.13216637224991
"48479001710","Census Tract 17.10, Webb County, Texas",1258,10,794.912559618442
"48479001722","Census Tract 17.22, Webb County, Texas",8276,52,628.32286128564522
"48473980000","Census Tract 9800, Waller County, Texas",5841,0,0
"48479001828","Census Tract 18.28, Webb County, Texas",4500,61,1355.5555555555554
"48481740100","Census Tract 7401, Wharton County, Texas",5678,56,986.26276858048618
"48481740400","Census Tract 7404, Wharton County, Texas",5932,97,1635.1989211058665
"48481740500","Census Tract 7405, Wharton County, Texas",3457,50,1446.3407578825572
"48485011500","Census Tract 115, Wichita County, Texas",2380,52,2184.8739495798318
"48485011600","Census Tract 116, Wichita County, Texas",4148,79,1904.5323047251688
"48485012202","Census Tract 122.02, Wichita County, Texas",4458,75,1682.3687752355318
"48485012402","Census Tract 124.02, Wichita County, Texas",5019,58,1155.6086869894402
"48485012600","Census Tract 126, Wichita County, Texas",3987,92,2307.4993729621269
"48485012900","Census Tract 129, Wichita County, Texas",2511,77,3066.5073675826366
